book,episode,plant_index,fact,plant_in_act,payoff_in_act,bridging_language,plant_landed,plant_keyword_hits,payoff_class,payoff_overlap,payoff_common_tokens,best_matching_sentence,arc_plan_path,spoken_script_path
india-after-gandhi,india-after-gandhi-episode-3,4,"The Constitution created independent institutions, especially an Election Commission buffered from party politics",2,5,One of the quietest clauses in the Constitution was about to do some of the loudest work in the republic.,True,10/10,semantic,0.875,7,And that meant turning one of the quietest clauses in the Constitution into some of the loudest work in the republic.,.podcast_agent/runs/final/india-after-gandhi/india-after-gandhi-episode-3/spoken_delivery_arc_plan.json,.podcast_agent/runs/final/india-after-gandhi/india-after-gandhi-episode-3/spoken_script.json
india-after-gandhi,india-after-gandhi-episode-3,5,"Nehru's pre-independence principle: be friendly with both blocs, but join neither",6,7,"That elegant formula—friendly to both, captive to neither—was about to meet its ugliest test.",True,6/6,exact,1.0,8,"And that elegant formula, friendly to both, captive to neither, was about to meet its ugliest test.",.podcast_agent/runs/final/india-after-gandhi/india-after-gandhi-episode-3/spoken_delivery_arc_plan.json,.podcast_agent/runs/final/india-after-gandhi/india-after-gandhi-episode-3/spoken_script.json
india-after-gandhi,india-after-gandhi-episode-3,6,Kashmir remained unresolved from the republic's earliest years,4,7,The wound that never closed at home would return abroad—this time with superpowers taking positions.,True,5/6,semantic,0.9,9,"The wound that never closed at home now returned abroad, this time with superpowers taking positions.",.podcast_agent/runs/final/india-after-gandhi/india-after-gandhi-episode-3/spoken_delivery_arc_plan.json,.podcast_agent/runs/final/india-after-gandhi/india-after-gandhi-episode-3/spoken_script.json
india-after-gandhi,india-after-gandhi-episode-4,1,Congress had already reorganized its own provincial committees by language after the Nagpur Congress of 1920.,1,4,Remember: linguistic states were not some separatist novelty. They were a promise Congress itself had buried since Nagpur.,True,6/6,exact,0.5,6,They were a promise Congress itself had buried since Nagpur.,.podcast_agent/runs/final/india-after-gandhi/india-after-gandhi-episode-4/spoken_delivery_arc_plan.json,.podcast_agent/runs/final/india-after-gandhi/india-after-gandhi-episode-4/spoken_script.json
india-after-gandhi,india-after-gandhi-episode-4,2,Gandhi’s last position in January 1948: linguistic provinces could exist without harm if they remained under Delhi’s authority.,1,4,This was Gandhi’s caveat in his final days—that language under Delhi need not weaken India at all.,True,11/11,semantic,0.556,5,Language under Delhi need not weaken India at all.,.podcast_agent/runs/final/india-after-gandhi/india-after-gandhi-episode-4/spoken_delivery_arc_plan.json,.podcast_agent/runs/final/india-after-gandhi/india-after-gandhi-episode-4/spoken_script.json
india-after-gandhi,india-after-gandhi-episode-4,3,"Potti Sriramulu was the “solid worker, though a little eccentric” whom Gandhi had once talked out of a fast.",2,4,"The ‘eccentric’ volunteer, almost written off as marginal, had become the hinge on which the map turned.",True,10/12,semantic,0.889,8,"The ""eccentric"" volunteer, almost written off as marginal, was about to become the hinge on which the map turned.",.podcast_agent/runs/final/india-after-gandhi/india-after-gandhi-episode-4/spoken_delivery_arc_plan.json,.podcast_agent/runs/final/india-after-gandhi/india-after-gandhi-episode-4/spoken_script.json
india-after-gandhi,india-after-gandhi-episode-4,4,Nehru understood immediately after Andhra that the precedent would travel.,2,3,And this was the precedent Nehru feared would travel—straight into Bombay.,True,5/6,exact,0.667,4,And this was the precedent Nehru feared would travel.,.podcast_agent/runs/final/india-after-gandhi/india-after-gandhi-episode-4/spoken_delivery_arc_plan.json,.podcast_agent/runs/final/india-after-gandhi/india-after-gandhi-episode-4/spoken_script.json
india-after-gandhi,india-after-gandhi-episode-4,5,Nehru kept reducing the second plan’s grand theory to two essentials: power and steel.,4,5,"Now those two words Nehru kept returning to—power and steel—stop being abstractions and become furnaces, dams, and rivers under concrete.",True,8/10,semantic,0.857,12,"Now those two words Nehru kept returning to stop being abstractions and become furnaces, dams, and rivers under concrete.",.podcast_agent/runs/final/india-after-gandhi/india-after-gandhi-episode-4/spoken_delivery_arc_plan.json,.podcast_agent/runs/final/india-after-gandhi/india-after-gandhi-episode-4/spoken_script.json
india-after-gandhi,india-after-gandhi-episode-4,6,Article 44 promised that the state should endeavor to secure a uniform civil code.,6,6,"That constitutional promise was still hanging in the air—but notice where reform stopped, and where it did not dare go.",True,8/8,exact,0.571,4,"But notice where reform stopped, and where it did not dare go.",.podcast_agent/runs/final/india-after-gandhi/india-after-gandhi-episode-4/spoken_delivery_arc_plan.json,.podcast_agent/runs/final/india-after-gandhi/india-after-gandhi-episode-4/spoken_script.json
india-after-gandhi,india-after-gandhi-episode-4,7,Rajendra Prasad’s early private warning that the Hindu Code Bill would impose the will of a “microscopic minority.”,6,6,The man who had once warned quietly from inside the system was now President—and the warning was no longer private.,True,10/11,exact,0.667,6,The man who had once warned quietly from inside the system was now President.,.podcast_agent/runs/final/india-after-gandhi/india-after-gandhi-episode-4/spoken_delivery_arc_plan.json,.podcast_agent/runs/final/india-after-gandhi/india-after-gandhi-episode-4/spoken_script.json
india-after-gandhi,india-after-gandhi-episode-5,1,Kashmir was not merely a border dispute but a test of whether a Muslim-majority state could live inside secular India.,2,3,"Remember what Kashmir was supposed to prove. By the time Abdullah is in jail, India still holds the territory—but the secular argument has been bruised.",True,13/13,weak,0.308,4,Remember what Kashmir was supposed to prove.,.podcast_agent/runs/final/india-after-gandhi/india-after-gandhi-episode-5/spoken_delivery_arc_plan.json,.podcast_agent/runs/final/india-after-gandhi/india-after-gandhi-episode-5/spoken_script.json
india-after-gandhi,india-after-gandhi-episode-5,2,"Article 370 and the promise that Kashmir would keep exceptional autonomy, its own flag, and its own institutions.",2,3,"Those exceptional terms were never just legal clauses; they became the fuel for the cry of 'one constitution, one head, one flag.'",True,8/8,semantic,0.5,6,Those exceptional terms were never just legal clauses.,.podcast_agent/runs/final/india-after-gandhi/india-after-gandhi-episode-5/spoken_delivery_arc_plan.json,.podcast_agent/runs/final/india-after-gandhi/india-after-gandhi-episode-5/spoken_script.json
india-after-gandhi,india-after-gandhi-episode-5,3,"Jaipal Singh's inside-the-Union model: protections, autonomy, even separate statehood without secession.",4,5,"The tribal bargain Delhi could imagine was autonomy. Phizo wanted something beyond that—a country, not a schedule.",True,11/11,exact,0.455,5,The tribal bargain Delhi could imagine was autonomy.,.podcast_agent/runs/final/india-after-gandhi/india-after-gandhi-episode-5/spoken_delivery_arc_plan.json,.podcast_agent/runs/final/india-after-gandhi/india-after-gandhi-episode-5/spoken_script.json
india-after-gandhi,india-after-gandhi-episode-5,4,"Nehru's hope that India should appear to the northeast 'not merely as a protecting force, but a liberating one.'",4,5,"That was the ideal. Then came burning villages, grouped settlements, and Dr. Haralu at the bottom of a cliff.",True,7/10,exact,0.556,5,"Then came burning villages, grouped settlements, and Dr.",.podcast_agent/runs/final/india-after-gandhi/india-after-gandhi-episode-5/spoken_delivery_arc_plan.json,.podcast_agent/runs/final/india-after-gandhi/india-after-gandhi-episode-5/spoken_script.json
india-after-gandhi,india-after-gandhi-episode-5,5,The second general election made democracy feel durable for the first time.,1,6,India had proved it could honor the ballot. Kerala now asked whether Delhi would honor a result it did not like.,True,9/9,exact,0.7,7,Kerala now asked whether Delhi would honor a result it did not like.,.podcast_agent/runs/final/india-after-gandhi/india-after-gandhi-episode-5/spoken_delivery_arc_plan.json,.podcast_agent/runs/final/india-after-gandhi/india-after-gandhi-episode-5/spoken_script.json
india-after-gandhi,india-after-gandhi-episode-5,6,"Indira Gandhi is introduced not just as Nehru's daughter but as a political organizer, 'like a general preparing for battle.'",1,6,"That new political presence mattered in Kerala, where Indira was far less patient with legal scruple than her father.",True,10/11,weak,0.333,3,That new political presence mattered now.,.podcast_agent/runs/final/india-after-gandhi/india-after-gandhi-episode-5/spoken_delivery_arc_plan.json,.podcast_agent/runs/final/india-after-gandhi/india-after-gandhi-episode-5/spoken_script.json
india-after-gandhi,india-after-gandhi-episode-6,1,B. M. Kaul is promoted above twelve senior officers despite doubts about his suitability,2,5,Remember the officer Thimayya had objected to back in Delhi — he is now the man making decisions at Namka Chu and Se La.,True,6/10,semantic,0.667,6,Remember the officer Thimayya had objected to back in Delhi.,.podcast_agent/runs/final/india-after-gandhi/india-after-gandhi-episode-6/spoken_delivery_arc_plan.json,.podcast_agent/runs/final/india-after-gandhi/india-after-gandhi-episode-6/spoken_script.json
india-after-gandhi,india-after-gandhi-episode-6,2,The White Paper drags the China correspondence into full public view,2,3,"Once those letters were no longer in files but in Parliament, every concession would look like surrender.",True,7/8,exact,1.0,11,"And once those letters were no longer in files but in Parliament, every concession would look like surrender.",.podcast_agent/runs/final/india-after-gandhi/india-after-gandhi-episode-6/spoken_delivery_arc_plan.json,.podcast_agent/runs/final/india-after-gandhi/india-after-gandhi-episode-6/spoken_script.json
india-after-gandhi,india-after-gandhi-episode-6,3,India insists that even insulting protest and public criticism are protected in a democracy,2,6,That same difference India had tried to explain to Beijing — that the state could not silence every angry voice — was also the burden of secular democracy at home.,True,7/9,exact,1.0,15,That same difference India had tried to explain to Beijing — that the state could not silence every angry voice — was also the burden of secular democracy at home.,.podcast_agent/runs/final/india-after-gandhi/india-after-gandhi-episode-6/spoken_delivery_arc_plan.json,.podcast_agent/runs/final/india-after-gandhi/india-after-gandhi-episode-6/spoken_script.json
india-after-gandhi,india-after-gandhi-episode-6,4,Nehru repeatedly refuses to remove Krishna Menon despite warnings from colleagues and critics,2,5,The minister Nehru would not let go in warning time was finally removed in disaster time.,True,5/10,exact,1.0,7,"In Delhi, as the military weaknesses stood exposed, the minister Nehru would not let go in warning time was finally removed in disaster time.",.podcast_agent/runs/final/india-after-gandhi/india-after-gandhi-episode-6/spoken_delivery_arc_plan.json,.podcast_agent/runs/final/india-after-gandhi/india-after-gandhi-episode-6/spoken_script.json
india-after-gandhi,india-after-gandhi-episode-6,5,"Chou's proposal depends on freezing the 'status quo,' and Nehru asks what that even means",3,5,"Nehru's question at the summit had been simple and fatal: status quo after whose moves, and enforced by whose force?",True,4/9,semantic,0.9,9,"His question at the summit had been simple and fatal: status quo after whose moves, and enforced by whose force?",.podcast_agent/runs/final/india-after-gandhi/india-after-gandhi-episode-6/spoken_delivery_arc_plan.json,.podcast_agent/runs/final/india-after-gandhi/india-after-gandhi-episode-6/spoken_script.json
india-after-gandhi,india-after-gandhi-episode-6,6,Bakshi-era rule in Kashmir leaves behind corruption and a damaged image of India,3,7,"By the time Abdullah came back, he was not returning to the Kashmir he had left; Bakshi's years had changed what India meant in the Valley.",True,8/9,weak,0.308,4,And Abdullah was not returning to the Kashmir he had left.,.podcast_agent/runs/final/india-after-gandhi/india-after-gandhi-episode-6/spoken_delivery_arc_plan.json,.podcast_agent/runs/final/india-after-gandhi/india-after-gandhi-episode-6/spoken_script.json
india-after-gandhi,india-after-gandhi-episode-6,7,"Lal Bahadur Shastri emerges as a quiet, trusted troubleshooter in moments of strain",6,7,The same quiet steadiness Shastri had shown in Kashmir now made him one of the few senior Congress figures willing to support Nehru's last opening.,True,5/8,exact,1.0,15,The same quiet steadiness Shastri had shown in Kashmir now made him one of the few senior Congress figures willing to support Nehru’s last opening there.,.podcast_agent/runs/final/india-after-gandhi/india-after-gandhi-episode-6/spoken_delivery_arc_plan.json,.podcast_agent/runs/final/india-after-gandhi/india-after-gandhi-episode-6/spoken_script.json
